****************
timestamp: 2023-12-12 17:11:49.657185
initializing training...
device: cuda
nca perception channels: 75
nca parameter count: 11776
nca isotropic type: 1
training new model from scratch...
model: cowboy16_iso2_v6
type: 5
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 24, 24, 24]
target.shape: [4, 4, 24, 24, 24]
starting training w/ 12001 epochs...
[100/12001]	 3.03it/s	 time: 0:00:33~1:05:27	 loss: 1374.505>19.703	 lr: 3.474e-05 ▲
[3200/12001]	 3.083it/s	 time: 0:17:18~0:47:34	 loss: 2.941>2.14	 lr: 0.00020575 ▼
[3300/12001]	 3.081it/s	 time: 0:17:51~0:47:03	 loss: 2.787>2.023	 lr: 0.00018125 ▼
[3400/12001]	 3.08it/s	 time: 0:18:24~0:46:32	 loss: 2.719>2.023	 lr: 0.00015676 ▼
[3500/12001]	 3.081it/s	 time: 0:18:56~0:45:58	 loss: 2.613>1.953	 lr: 0.00013226 ▼
[3600/12001]	 3.08it/s	 time: 0:19:29~0:45:27	 loss: 2.463>1.789	 lr: 0.00010776 ▼
[3700/12001]	 3.081it/s	 time: 0:20:01~0:44:54	 loss: 2.371>1.707	 lr: 8.325e-05 ▼
[3800/12001]	 3.079it/s	 time: 0:20:34~0:44:22	 loss: 2.308>1.697	 lr: 5.875e-05 ▼
[3900/12001]	 3.081it/s	 time: 0:21:06~0:43:49	 loss: 2.284>1.684	 lr: 3.426e-05 ▼
[4000/12001]	 3.077it/s	 time: 0:21:40~0:43:19	 loss: 2.179>1.617	 lr: 1.012e-05 ▼
model [cowboy16_iso2_v6_cp4000] saved to _checkpoints...
[4100/12001]	 3.078it/s	 time: 0:22:12~0:42:46	 loss: 2.149>1.606	 lr: 2.237e-05 ▲
[4200/12001]	 3.079it/s	 time: 0:22:44~0:42:13	 loss: 2.198>1.586	 lr: 3.462e-05 ▲
[4300/12001]	 3.074it/s	 time: 0:23:19~0:41:45	 loss: 2.226>1.585	 lr: 4.687e-05 ▲
[4400/12001]	 3.068it/s	 time: 0:23:54~0:41:16	 loss: 2.216>1.585	 lr: 5.912e-05 ▲
[4500/12001]	 3.067it/s	 time: 0:24:27~0:40:45	 loss: 2.158>1.585	 lr: 7.137e-05 ▲
[4600/12001]	 3.069it/s	 time: 0:24:59~0:40:11	 loss: 2.181>1.575	 lr: 8.362e-05 ▲
[4700/12001]	 3.07it/s	 time: 0:25:31~0:39:37	 loss: 2.128>1.56	 lr: 9.587e-05 ▲
[4800/12001]	 3.071it/s	 time: 0:26:03~0:39:04	 loss: 2.142>1.553	 lr: 0.00010812 ▲
[4900/12001]	 3.072it/s	 time: 0:26:35~0:38:31	 loss: 2.131>1.553	 lr: 0.00012037 ▲
[5000/12001]	 3.073it/s	 time: 0:27:07~0:37:57	 loss: 2.193>1.553	 lr: 0.00013262 ▲
model [cowboy16_iso2_v6_cp5000] saved to _checkpoints...
[5100/12001]	 3.072it/s	 time: 0:27:40~0:37:25	 loss: 2.114>1.499	 lr: 0.00014487 ▲
[5200/12001]	 3.073it/s	 time: 0:28:12~0:36:52	 loss: 2.139>1.499	 lr: 0.00015712 ▲
[5300/12001]	 3.072it/s	 time: 0:28:45~0:36:20	 loss: 2.177>1.499	 lr: 0.00016937 ▲
[5400/12001]	 3.073it/s	 time: 0:29:17~0:35:47	 loss: 2.165>1.499	 lr: 0.00018162 ▲
[5500/12001]	 3.074it/s	 time: 0:29:49~0:35:14	 loss: 2.158>1.499	 lr: 0.00019387 ▲
[5600/12001]	 3.075it/s	 time: 0:30:21~0:34:41	 loss: 2.101>1.499	 lr: 0.00020612 ▲
[5700/12001]	 3.076it/s	 time: 0:30:53~0:34:08	 loss: 2.136>1.499	 lr: 0.00021837 ▲
[5800/12001]	 3.075it/s	 time: 0:31:26~0:33:36	 loss: 2.193>1.499	 lr: 0.00023062 ▲
[5900/12001]	 3.076it/s	 time: 0:31:58~0:33:03	 loss: 2.157>1.495	 lr: 0.00024287 ▲
[6000/12001]	 3.075it/s	 time: 0:32:31~0:32:31	 loss: 2.255>1.495	 lr: 0.00025488 ▲
model [cowboy16_iso2_v6_cp6000] saved to _checkpoints...
[6100/12001]	 3.076it/s	 time: 0:33:03~0:31:57	 loss: 2.113>1.473	 lr: 0.00024263 ▼
[6200/12001]	 3.074it/s	 time: 0:33:37~0:31:26	 loss: 1.978>1.385	 lr: 0.00023038 ▼
[6300/12001]	 3.075it/s	 time: 0:34:09~0:30:53	 loss: 2.03>1.385	 lr: 0.00021813 ▼
[6400/12001]	 3.075it/s	 time: 0:34:41~0:30:20	 loss: 1.991>1.385	 lr: 0.00020588 ▼
[6500/12001]	 3.076it/s	 time: 0:35:13~0:29:47	 loss: 2.057>1.383	 lr: 0.00019363 ▼
[6600/12001]	 3.078it/s	 time: 0:35:44~0:29:14	 loss: 1.835>1.321	 lr: 0.00018138 ▼
[6700/12001]	 3.078it/s	 time: 0:36:17~0:28:42	 loss: 1.913>1.321	 lr: 0.00016913 ▼
[6800/12001]	 3.078it/s	 time: 0:36:49~0:28:09	 loss: 1.801>1.31	 lr: 0.00015688 ▼
[6900/12001]	 3.079it/s	 time: 0:37:21~0:27:36	 loss: 1.81>1.292	 lr: 0.00014463 ▼
[7000/12001]	 3.08it/s	 time: 0:37:53~0:27:03	 loss: 1.794>1.248	 lr: 0.00013238 ▼
model [cowboy16_iso2_v6_cp7000] saved to _checkpoints...
[7100/12001]	 3.079it/s	 time: 0:38:26~0:26:31	 loss: 1.775>1.247	 lr: 0.00012013 ▼
[7200/12001]	 3.078it/s	 time: 0:38:59~0:25:59	 loss: 1.711>1.229	 lr: 0.00010788 ▼
[7300/12001]	 3.08it/s	 time: 0:39:30~0:25:25	 loss: 1.699>1.224	 lr: 9.563e-05 ▼
[7400/12001]	 3.079it/s	 time: 0:40:03~0:24:53	 loss: 1.666>1.195	 lr: 8.338e-05 ▼
[7500/12001]	 3.079it/s	 time: 0:40:36~0:24:21	 loss: 1.691>1.195	 lr: 7.113e-05 ▼
[7600/12001]	 3.079it/s	 time: 0:41:08~0:23:48	 loss: 1.641>1.188	 lr: 5.888e-05 ▼
[7700/12001]	 3.078it/s	 time: 0:41:42~0:23:17	 loss: 1.635>1.161	 lr: 4.663e-05 ▼
[7800/12001]	 3.074it/s	 time: 0:42:17~0:22:46	 loss: 1.589>1.154	 lr: 3.438e-05 ▼
[7900/12001]	 3.074it/s	 time: 0:42:50~0:22:13	 loss: 1.626>1.147	 lr: 2.213e-05 ▼
[8000/12001]	 3.075it/s	 time: 0:43:22~0:21:41	 loss: 1.595>1.147	 lr: 1.006e-05 ▼
model [cowboy16_iso2_v6_cp8000] saved to _checkpoints...
[8100/12001]	 3.074it/s	 time: 0:43:55~0:21:08	 loss: 1.589>1.146	 lr: 1.619e-05 ▲
[8200/12001]	 3.076it/s	 time: 0:44:26~0:20:35	 loss: 1.621>1.146	 lr: 2.231e-05 ▲
[8300/12001]	 3.075it/s	 time: 0:44:59~0:20:03	 loss: 1.578>1.146	 lr: 2.844e-05 ▲
[8400/12001]	 3.076it/s	 time: 0:45:31~0:19:30	 loss: 1.589>1.146	 lr: 3.456e-05 ▲
[8500/12001]	 3.075it/s	 time: 0:46:04~0:18:58	 loss: 1.621>1.146	 lr: 4.069e-05 ▲
[8600/12001]	 3.076it/s	 time: 0:46:36~0:18:25	 loss: 1.579>1.132	 lr: 4.681e-05 ▲
[8700/12001]	 3.076it/s	 time: 0:47:08~0:17:52	 loss: 1.592>1.132	 lr: 5.294e-05 ▲
[8800/12001]	 3.077it/s	 time: 0:47:40~0:17:19	 loss: 1.629>1.132	 lr: 5.906e-05 ▲
[8900/12001]	 3.076it/s	 time: 0:48:13~0:16:47	 loss: 1.611>1.132	 lr: 6.519e-05 ▲
[9000/12001]	 3.076it/s	 time: 0:48:46~0:16:15	 loss: 1.62>1.132	 lr: 7.131e-05 ▲
model [cowboy16_iso2_v6_cp9000] saved to _checkpoints...
[9100/12001]	 3.074it/s	 time: 0:49:20~0:15:43	 loss: 1.62>1.132	 lr: 7.744e-05 ▲
[9200/12001]	 3.074it/s	 time: 0:49:53~0:15:10	 loss: 1.616>1.132	 lr: 8.356e-05 ▲
[9300/12001]	 3.074it/s	 time: 0:50:25~0:14:38	 loss: 1.617>1.132	 lr: 8.969e-05 ▲
[9400/12001]	 3.075it/s	 time: 0:50:57~0:14:05	 loss: 1.642>1.132	 lr: 9.581e-05 ▲
[9500/12001]	 3.074it/s	 time: 0:51:30~0:13:33	 loss: 1.649>1.132	 lr: 0.00010194 ▲
[9600/12001]	 3.074it/s	 time: 0:52:03~0:13:00	 loss: 1.611>1.132	 lr: 0.00010806 ▲
[9700/12001]	 3.074it/s	 time: 0:52:35~0:12:28	 loss: 1.603>1.132	 lr: 0.00011419 ▲
[9800/12001]	 3.075it/s	 time: 0:53:07~0:11:55	 loss: 1.641>1.132	 lr: 0.00012031 ▲
[9900/12001]	 3.075it/s	 time: 0:53:40~0:11:23	 loss: 1.671>1.132	 lr: 0.00012644 ▲
[10000/12001]	 3.076it/s	 time: 0:54:11~0:10:50	 loss: 1.631>1.132	 lr: 0.00013244 ▲
model [cowboy16_iso2_v6_cp10000] saved to _checkpoints...
[10100/12001]	 3.076it/s	 time: 0:54:43~0:10:17	 loss: 1.602>1.132	 lr: 0.00012631 ▼
[10200/12001]	 3.076it/s	 time: 0:55:16~0:09:45	 loss: 1.599>1.132	 lr: 0.00012019 ▼
[10300/12001]	 3.076it/s	 time: 0:55:48~0:09:12	 loss: 1.586>1.132	 lr: 0.00011406 ▼
[10400/12001]	 3.077it/s	 time: 0:56:20~0:08:39	 loss: 1.603>1.132	 lr: 0.00010794 ▼
[10500/12001]	 3.077it/s	 time: 0:56:52~0:08:07	 loss: 1.536>1.124	 lr: 0.00010181 ▼
[10600/12001]	 3.077it/s	 time: 0:57:25~0:07:34	 loss: 1.521>1.107	 lr: 9.569e-05 ▼
[10700/12001]	 3.077it/s	 time: 0:57:57~0:07:02	 loss: 1.559>1.094	 lr: 8.956e-05 ▼
[10800/12001]	 3.078it/s	 time: 0:58:29~0:06:29	 loss: 1.523>1.094	 lr: 8.344e-05 ▼
[10900/12001]	 3.077it/s	 time: 0:59:02~0:05:57	 loss: 1.493>1.094	 lr: 7.731e-05 ▼
[11000/12001]	 3.077it/s	 time: 0:59:35~0:05:24	 loss: 1.565>1.094	 lr: 7.119e-05 ▼
model [cowboy16_iso2_v6_cp11000] saved to _checkpoints...
[11100/12001]	 3.077it/s	 time: 1:00:07~0:04:52	 loss: 1.575>1.08	 lr: 6.506e-05 ▼
[11200/12001]	 3.078it/s	 time: 1:00:39~0:04:19	 loss: 1.516>1.067	 lr: 5.894e-05 ▼
[11300/12001]	 3.077it/s	 time: 1:01:12~0:03:47	 loss: 1.507>1.067	 lr: 5.281e-05 ▼
[11400/12001]	 3.077it/s	 time: 1:01:45~0:03:14	 loss: 1.476>1.067	 lr: 4.669e-05 ▼
[11500/12001]	 3.077it/s	 time: 1:02:18~0:02:42	 loss: 1.462>1.064	 lr: 4.056e-05 ▼
[11600/12001]	 3.078it/s	 time: 1:02:49~0:02:09	 loss: 1.483>1.064	 lr: 3.444e-05 ▼
[11700/12001]	 3.078it/s	 time: 1:03:21~0:01:37	 loss: 1.452>1.058	 lr: 2.831e-05 ▼
[11800/12001]	 3.078it/s	 time: 1:03:54~0:01:04	 loss: 1.443>1.058	 lr: 2.219e-05 ▼
[11900/12001]	 3.078it/s	 time: 1:04:26~0:00:32	 loss: 1.459>1.054	 lr: 1.606e-05 ▼
[12000/12001]	 3.079it/s	 time: 1:04:58~0:00:00	 loss: 1.414>1.042	 lr: 1.003e-05 ▼
model [cowboy16_iso2_v6_cp12000] saved to _checkpoints...
train time: 1:04:58
model [cowboy16_iso2_v6] saved to _models...
elapsed time: 1:05:23
****************
