****************
timestamp: 2024-02-28 17:49:11.315301
initializing training...
device: cuda
forcing cuDNN initialization...
nca perception channels: 90
nca parameter count: 13696
nca isotropic type: 1
training new model from scratch...
model: rubiks_black_slice_iso3_v6
type: YAW_ISO_V3
channels: 16
hidden: 128
hidden-seed-info: False
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 25, 25, 25]
target.shape: [4, 4, 25, 25, 25]
starting training w/ 15001 epochs...
[100/15001]	 2.564it/s	 time: 0:00:39~1:36:50	 loss: 93.431>1.189	 lr: 3.474e-05 ▲
[4300/15001]	 2.589it/s	 time: 0:27:41~1:08:53	 loss: 0.203>0.138	 lr: 4.687e-05 ▲
[4400/15001]	 2.588it/s	 time: 0:28:20~1:08:15	 loss: 0.247>0.138	 lr: 5.912e-05 ▲
[4500/15001]	 2.588it/s	 time: 0:28:59~1:07:37	 loss: 0.252>0.138	 lr: 7.137e-05 ▲
[4600/15001]	 2.589it/s	 time: 0:29:37~1:06:57	 loss: 0.24>0.138	 lr: 8.362e-05 ▲
[4700/15001]	 2.59it/s	 time: 0:30:15~1:06:17	 loss: 0.257>0.131	 lr: 9.587e-05 ▲
[4800/15001]	 2.59it/s	 time: 0:30:53~1:05:37	 loss: 0.268>0.129	 lr: 0.00010812 ▲
[4900/15001]	 2.59it/s	 time: 0:31:32~1:04:59	 loss: 0.226>0.129	 lr: 0.00012037 ▲
[5000/15001]	 2.591it/s	 time: 0:32:10~1:04:20	 loss: 0.244>0.122	 lr: 0.00013262 ▲
model [rubiks_black_slice_iso3_v6_cp5000] saved to _checkpoints...
[5100/15001]	 2.591it/s	 time: 0:32:48~1:03:40	 loss: 0.209>0.117	 lr: 0.00014487 ▲
[5200/15001]	 2.591it/s	 time: 0:33:27~1:03:02	 loss: 0.222>0.116	 lr: 0.00015712 ▲
[5300/15001]	 2.59it/s	 time: 0:34:06~1:02:24	 loss: 0.198>0.112	 lr: 0.00016937 ▲
[5400/15001]	 2.59it/s	 time: 0:34:45~1:01:46	 loss: 0.212>0.112	 lr: 0.00018162 ▲
[5500/15001]	 2.589it/s	 time: 0:35:24~1:01:08	 loss: 0.217>0.108	 lr: 0.00019387 ▲
[5600/15001]	 2.59it/s	 time: 0:36:02~1:00:29	 loss: 0.212>0.105	 lr: 0.00020612 ▲
[5700/15001]	 2.59it/s	 time: 0:36:41~0:59:51	 loss: 0.232>0.098	 lr: 0.00021837 ▲
[5800/15001]	 2.589it/s	 time: 0:37:20~0:59:13	 loss: 0.198>0.098	 lr: 0.00023062 ▲
[5900/15001]	 2.59it/s	 time: 0:37:58~0:58:33	 loss: 0.175>0.092	 lr: 0.00024287 ▲
[6000/15001]	 2.59it/s	 time: 0:38:37~0:57:55	 loss: 0.232>0.092	 lr: 0.00025488 ▲
[6100/15001]	 2.589it/s	 time: 0:39:16~0:57:17	 loss: 0.176>0.092	 lr: 0.00024263 ▼
[6200/15001]	 2.591it/s	 time: 0:39:53~0:56:36	 loss: 0.162>0.087	 lr: 0.00023038 ▼
[6300/15001]	 2.59it/s	 time: 0:40:32~0:55:58	 loss: 0.176>0.078	 lr: 0.00021813 ▼
[6400/15001]	 2.59it/s	 time: 0:41:11~0:55:20	 loss: 0.203>0.075	 lr: 0.00020588 ▼
[6500/15001]	 2.591it/s	 time: 0:41:49~0:54:41	 loss: 0.189>0.071	 lr: 0.00019363 ▼
[6600/15001]	 2.591it/s	 time: 0:42:27~0:54:01	 loss: 0.14>0.068	 lr: 0.00018138 ▼
[6700/15001]	 2.592it/s	 time: 0:43:05~0:53:22	 loss: 0.171>0.068	 lr: 0.00016913 ▼
[6800/15001]	 2.591it/s	 time: 0:43:44~0:52:44	 loss: 0.187>0.068	 lr: 0.00015688 ▼
[6900/15001]	 2.591it/s	 time: 0:44:23~0:52:06	 loss: 0.123>0.068	 lr: 0.00014463 ▼
[7000/15001]	 2.59it/s	 time: 0:45:03~0:51:29	 loss: 0.149>0.064	 lr: 0.00013238 ▼
[7100/15001]	 2.589it/s	 time: 0:45:42~0:50:50	 loss: 0.166>0.064	 lr: 0.00012013 ▼
[7200/15001]	 2.59it/s	 time: 0:46:20~0:50:11	 loss: 0.139>0.064	 lr: 0.00010788 ▼
[7300/15001]	 2.59it/s	 time: 0:46:59~0:49:33	 loss: 0.13>0.061	 lr: 9.563e-05 ▼
[7400/15001]	 2.59it/s	 time: 0:47:37~0:48:54	 loss: 0.11>0.06	 lr: 8.338e-05 ▼
[7500/15001]	 2.589it/s	 time: 0:48:17~0:48:17	 loss: 0.169>0.06	 lr: 7.113e-05 ▼
[7600/15001]	 2.589it/s	 time: 0:48:55~0:47:37	 loss: 0.148>0.058	 lr: 5.888e-05 ▼
[7700/15001]	 2.589it/s	 time: 0:49:34~0:46:59	 loss: 0.111>0.058	 lr: 4.663e-05 ▼
[7800/15001]	 2.59it/s	 time: 0:50:12~0:46:20	 loss: 0.114>0.058	 lr: 3.438e-05 ▼
[7900/15001]	 2.589it/s	 time: 0:50:51~0:45:42	 loss: 0.15>0.057	 lr: 2.213e-05 ▼
[8000/15001]	 2.59it/s	 time: 0:51:29~0:45:02	 loss: 0.104>0.056	 lr: 1.006e-05 ▼
[8100/15001]	 2.59it/s	 time: 0:52:08~0:44:24	 loss: 0.107>0.056	 lr: 1.619e-05 ▲
[8200/15001]	 2.59it/s	 time: 0:52:46~0:43:45	 loss: 0.102>0.056	 lr: 2.231e-05 ▲
[8300/15001]	 2.59it/s	 time: 0:53:25~0:43:07	 loss: 0.099>0.056	 lr: 2.844e-05 ▲
[8400/15001]	 2.589it/s	 time: 0:54:04~0:42:28	 loss: 0.188>0.056	 lr: 3.456e-05 ▲
[8500/15001]	 2.589it/s	 time: 0:54:43~0:41:50	 loss: 0.109>0.056	 lr: 4.069e-05 ▲
[8600/15001]	 2.588it/s	 time: 0:55:23~0:41:12	 loss: 0.106>0.056	 lr: 4.681e-05 ▲
[8700/15001]	 2.589it/s	 time: 0:56:01~0:40:33	 loss: 0.133>0.056	 lr: 5.294e-05 ▲
[8800/15001]	 2.588it/s	 time: 0:56:40~0:39:55	 loss: 0.147>0.056	 lr: 5.906e-05 ▲
[8900/15001]	 2.589it/s	 time: 0:57:18~0:39:16	 loss: 0.113>0.056	 lr: 6.519e-05 ▲
[9000/15001]	 2.588it/s	 time: 0:57:57~0:38:38	 loss: 0.131>0.056	 lr: 7.131e-05 ▲
[9100/15001]	 2.588it/s	 time: 0:58:36~0:37:59	 loss: 0.127>0.056	 lr: 7.744e-05 ▲
[9200/15001]	 2.589it/s	 time: 0:59:14~0:37:20	 loss: 0.135>0.056	 lr: 8.356e-05 ▲
[9300/15001]	 2.588it/s	 time: 0:59:53~0:36:42	 loss: 0.121>0.056	 lr: 8.969e-05 ▲
[9400/15001]	 2.588it/s	 time: 1:00:32~0:36:03	 loss: 0.104>0.056	 lr: 9.581e-05 ▲
[9500/15001]	 2.587it/s	 time: 1:01:12~0:35:25	 loss: 0.147>0.056	 lr: 0.00010194 ▲
[9600/15001]	 2.588it/s	 time: 1:01:50~0:34:46	 loss: 0.113>0.056	 lr: 0.00010806 ▲
[9700/15001]	 2.587it/s	 time: 1:02:29~0:34:08	 loss: 0.103>0.056	 lr: 0.00011419 ▲
[9800/15001]	 2.588it/s	 time: 1:03:07~0:33:29	 loss: 0.139>0.056	 lr: 0.00012031 ▲
[9900/15001]	 2.588it/s	 time: 1:03:46~0:32:50	 loss: 0.131>0.056	 lr: 0.00012644 ▲
[10000/15001]	 2.588it/s	 time: 1:04:24~0:32:11	 loss: 0.137>0.056	 lr: 0.00013244 ▲
model [rubiks_black_slice_iso3_v6_cp10000] saved to _checkpoints...
[10100/15001]	 2.588it/s	 time: 1:05:03~0:31:33	 loss: 0.118>0.056	 lr: 0.00012631 ▼
[10200/15001]	 2.588it/s	 time: 1:05:42~0:30:55	 loss: 0.132>0.056	 lr: 0.00012019 ▼
[10300/15001]	 2.587it/s	 time: 1:06:21~0:30:16	 loss: 0.109>0.056	 lr: 0.00011406 ▼
[10400/15001]	 2.588it/s	 time: 1:06:59~0:29:37	 loss: 0.121>0.055	 lr: 0.00010794 ▼
[10500/15001]	 2.587it/s	 time: 1:07:38~0:28:59	 loss: 0.127>0.054	 lr: 0.00010181 ▼
[10600/15001]	 2.589it/s	 time: 1:08:15~0:28:19	 loss: 0.108>0.054	 lr: 9.569e-05 ▼
[10700/15001]	 2.588it/s	 time: 1:08:54~0:27:41	 loss: 0.1>0.054	 lr: 8.956e-05 ▼
[10800/15001]	 2.589it/s	 time: 1:09:32~0:27:02	 loss: 0.117>0.054	 lr: 8.344e-05 ▼
[10900/15001]	 2.588it/s	 time: 1:10:11~0:26:23	 loss: 0.139>0.054	 lr: 7.731e-05 ▼
[11000/15001]	 2.588it/s	 time: 1:10:50~0:25:45	 loss: 0.119>0.054	 lr: 7.119e-05 ▼
[11100/15001]	 2.589it/s	 time: 1:11:28~0:25:06	 loss: 0.118>0.054	 lr: 6.506e-05 ▼
[11200/15001]	 2.588it/s	 time: 1:12:08~0:24:28	 loss: 0.118>0.054	 lr: 5.894e-05 ▼
[11300/15001]	 2.588it/s	 time: 1:12:47~0:23:49	 loss: 0.126>0.053	 lr: 5.281e-05 ▼
[11400/15001]	 2.588it/s	 time: 1:13:25~0:23:11	 loss: 0.105>0.053	 lr: 4.669e-05 ▼
[11500/15001]	 2.588it/s	 time: 1:14:03~0:22:32	 loss: 0.142>0.053	 lr: 4.056e-05 ▼
[11600/15001]	 2.589it/s	 time: 1:14:41~0:21:53	 loss: 0.102>0.053	 lr: 3.444e-05 ▼
[11700/15001]	 2.588it/s	 time: 1:15:21~0:21:15	 loss: 0.136>0.052	 lr: 2.831e-05 ▼
[11800/15001]	 2.588it/s	 time: 1:15:59~0:20:36	 loss: 0.158>0.052	 lr: 2.219e-05 ▼
[11900/15001]	 2.588it/s	 time: 1:16:38~0:19:57	 loss: 0.115>0.052	 lr: 1.606e-05 ▼
[12000/15001]	 2.588it/s	 time: 1:17:17~0:19:19	 loss: 0.113>0.052	 lr: 1.003e-05 ▼
[12100/15001]	 2.588it/s	 time: 1:17:56~0:18:40	 loss: 0.096>0.051	 lr: 1.309e-05 ▲
[12200/15001]	 2.588it/s	 time: 1:18:34~0:18:01	 loss: 0.105>0.051	 lr: 1.616e-05 ▲
[12300/15001]	 2.588it/s	 time: 1:19:13~0:17:23	 loss: 0.145>0.051	 lr: 1.922e-05 ▲
[12400/15001]	 2.588it/s	 time: 1:19:52~0:16:44	 loss: 0.112>0.051	 lr: 2.228e-05 ▲
[12500/15001]	 2.587it/s	 time: 1:20:31~0:16:06	 loss: 0.12>0.051	 lr: 2.534e-05 ▲
[12600/15001]	 2.587it/s	 time: 1:21:10~0:15:27	 loss: 0.112>0.051	 lr: 2.841e-05 ▲
[12700/15001]	 2.587it/s	 time: 1:21:49~0:14:49	 loss: 0.107>0.051	 lr: 3.147e-05 ▲
[12800/15001]	 2.587it/s	 time: 1:22:27~0:14:10	 loss: 0.142>0.051	 lr: 3.453e-05 ▲
[12900/15001]	 2.588it/s	 time: 1:23:05~0:13:31	 loss: 0.115>0.051	 lr: 3.759e-05 ▲
[13000/15001]	 2.588it/s	 time: 1:23:44~0:12:52	 loss: 0.13>0.051	 lr: 4.066e-05 ▲
[13100/15001]	 2.588it/s	 time: 1:24:22~0:12:14	 loss: 0.103>0.051	 lr: 4.372e-05 ▲
[13200/15001]	 2.588it/s	 time: 1:25:01~0:11:35	 loss: 0.109>0.051	 lr: 4.678e-05 ▲
[13300/15001]	 2.588it/s	 time: 1:25:39~0:10:56	 loss: 0.099>0.051	 lr: 4.984e-05 ▲
[13400/15001]	 2.588it/s	 time: 1:26:18~0:10:18	 loss: 0.142>0.051	 lr: 5.291e-05 ▲
[13500/15001]	 2.588it/s	 time: 1:26:57~0:09:39	 loss: 0.112>0.051	 lr: 5.597e-05 ▲
[13600/15001]	 2.588it/s	 time: 1:27:35~0:09:00	 loss: 0.123>0.051	 lr: 5.903e-05 ▲
[13700/15001]	 2.588it/s	 time: 1:28:13~0:08:22	 loss: 0.098>0.051	 lr: 6.209e-05 ▲
[13800/15001]	 2.588it/s	 time: 1:28:52~0:07:43	 loss: 0.123>0.051	 lr: 6.516e-05 ▲
[13900/15001]	 2.588it/s	 time: 1:29:30~0:07:04	 loss: 0.089>0.051	 lr: 6.822e-05 ▲
[14000/15001]	 2.588it/s	 time: 1:30:09~0:06:26	 loss: 0.112>0.051	 lr: 7.122e-05 ▲
[14100/15001]	 2.589it/s	 time: 1:30:47~0:05:47	 loss: 0.132>0.051	 lr: 6.816e-05 ▼
[14200/15001]	 2.588it/s	 time: 1:31:26~0:05:09	 loss: 0.133>0.051	 lr: 6.509e-05 ▼
[14300/15001]	 2.589it/s	 time: 1:32:04~0:04:30	 loss: 0.12>0.051	 lr: 6.203e-05 ▼
[14400/15001]	 2.589it/s	 time: 1:32:43~0:03:51	 loss: 0.132>0.051	 lr: 5.897e-05 ▼
[14500/15001]	 2.588it/s	 time: 1:33:22~0:03:13	 loss: 0.107>0.051	 lr: 5.591e-05 ▼
[14600/15001]	 2.589it/s	 time: 1:34:00~0:02:34	 loss: 0.103>0.051	 lr: 5.284e-05 ▼
[14700/15001]	 2.588it/s	 time: 1:34:39~0:01:55	 loss: 0.139>0.051	 lr: 4.978e-05 ▼
[14800/15001]	 2.589it/s	 time: 1:35:17~0:01:17	 loss: 0.121>0.051	 lr: 4.672e-05 ▼
[14900/15001]	 2.589it/s	 time: 1:35:56~0:00:38	 loss: 0.136>0.051	 lr: 4.366e-05 ▼
[15000/15001]	 2.588it/s	 time: 1:36:35~0:00:00	 loss: 0.15>0.051	 lr: 4.059e-05 ▼
model [rubiks_black_slice_iso3_v6_cp15000] saved to _checkpoints...
train time: 1:36:35
model [rubiks_black_slice_iso3_v6] saved to _models...
elapsed time: 1:36:41
****************
