****************
timestamp: 2023-12-12 22:16:47.048142
initializing training...
device: cuda
nca perception channels: 75
nca parameter count: 11776
nca isotropic type: 1
training new model from scratch...
model: cowboy16_iso2_v10
type: 5
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 24, 24, 24]
target.shape: [4, 4, 24, 24, 24]
starting training w/ 12001 epochs...
[100/12001]	 3.03it/s	 time: 0:00:33~1:05:27	 loss: 529.048>19.667	 lr: 3.474e-05 ▲
[4200/12001]	 3.081it/s	 time: 0:22:43~0:42:11	 loss: 2.568>1.935	 lr: 3.462e-05 ▲
[4300/12001]	 3.082it/s	 time: 0:23:15~0:41:38	 loss: 2.59>1.935	 lr: 4.687e-05 ▲
[4400/12001]	 3.079it/s	 time: 0:23:49~0:41:08	 loss: 2.534>1.896	 lr: 5.912e-05 ▲
[4500/12001]	 3.078it/s	 time: 0:24:22~0:40:36	 loss: 2.541>1.896	 lr: 7.137e-05 ▲
[4600/12001]	 3.079it/s	 time: 0:24:54~0:40:03	 loss: 2.52>1.896	 lr: 8.362e-05 ▲
[4700/12001]	 3.078it/s	 time: 0:25:27~0:39:31	 loss: 2.465>1.861	 lr: 9.587e-05 ▲
[4800/12001]	 3.081it/s	 time: 0:25:58~0:38:57	 loss: 2.489>1.861	 lr: 0.00010812 ▲
[4900/12001]	 3.08it/s	 time: 0:26:31~0:38:25	 loss: 2.516>1.841	 lr: 0.00012037 ▲
[5000/12001]	 3.081it/s	 time: 0:27:03~0:37:52	 loss: 2.494>1.795	 lr: 0.00013262 ▲
model [cowboy16_iso2_v10_cp5000] saved to _checkpoints...
[5100/12001]	 3.08it/s	 time: 0:27:36~0:37:20	 loss: 2.471>1.795	 lr: 0.00014487 ▲
[5200/12001]	 3.081it/s	 time: 0:28:08~0:36:47	 loss: 2.427>1.781	 lr: 0.00015712 ▲
[5300/12001]	 3.08it/s	 time: 0:28:41~0:36:15	 loss: 2.312>1.717	 lr: 0.00016937 ▲
[5400/12001]	 3.08it/s	 time: 0:29:13~0:35:42	 loss: 2.5>1.717	 lr: 0.00018162 ▲
[5500/12001]	 3.08it/s	 time: 0:29:46~0:35:10	 loss: 2.561>1.717	 lr: 0.00019387 ▲
[5600/12001]	 3.08it/s	 time: 0:30:18~0:34:37	 loss: 2.338>1.686	 lr: 0.00020612 ▲
[5700/12001]	 3.081it/s	 time: 0:30:50~0:34:04	 loss: 2.373>1.658	 lr: 0.00021837 ▲
[5800/12001]	 3.082it/s	 time: 0:31:22~0:33:31	 loss: 2.349>1.658	 lr: 0.00023062 ▲
[5900/12001]	 3.081it/s	 time: 0:31:55~0:32:59	 loss: 2.27>1.658	 lr: 0.00024287 ▲
[6000/12001]	 3.083it/s	 time: 0:32:26~0:32:25	 loss: 2.277>1.613	 lr: 0.00025488 ▲
model [cowboy16_iso2_v10_cp6000] saved to _checkpoints...
[6100/12001]	 3.082it/s	 time: 0:32:59~0:31:54	 loss: 2.265>1.518	 lr: 0.00024263 ▼
[6200/12001]	 3.082it/s	 time: 0:33:32~0:31:22	 loss: 2.166>1.515	 lr: 0.00023038 ▼
[6300/12001]	 3.082it/s	 time: 0:34:04~0:30:49	 loss: 2.07>1.484	 lr: 0.00021813 ▼
[6400/12001]	 3.081it/s	 time: 0:34:37~0:30:17	 loss: 2.057>1.484	 lr: 0.00020588 ▼
[6500/12001]	 3.076it/s	 time: 0:35:13~0:29:47	 loss: 1.979>1.431	 lr: 0.00019363 ▼
[6600/12001]	 3.073it/s	 time: 0:35:48~0:29:17	 loss: 1.974>1.382	 lr: 0.00018138 ▼
[6700/12001]	 3.072it/s	 time: 0:36:21~0:28:45	 loss: 1.927>1.375	 lr: 0.00016913 ▼
[6800/12001]	 3.071it/s	 time: 0:36:54~0:28:13	 loss: 1.938>1.36	 lr: 0.00015688 ▼
[6900/12001]	 3.072it/s	 time: 0:37:26~0:27:40	 loss: 1.87>1.359	 lr: 0.00014463 ▼
[7000/12001]	 3.073it/s	 time: 0:37:58~0:27:07	 loss: 1.802>1.308	 lr: 0.00013238 ▼
model [cowboy16_iso2_v10_cp7000] saved to _checkpoints...
[7100/12001]	 3.072it/s	 time: 0:38:31~0:26:34	 loss: 1.767>1.305	 lr: 0.00012013 ▼
[7200/12001]	 3.073it/s	 time: 0:39:03~0:26:01	 loss: 1.76>1.286	 lr: 0.00010788 ▼
[7300/12001]	 3.074it/s	 time: 0:39:35~0:25:29	 loss: 1.729>1.286	 lr: 9.563e-05 ▼
[7400/12001]	 3.073it/s	 time: 0:40:08~0:24:56	 loss: 1.73>1.269	 lr: 8.338e-05 ▼
[7500/12001]	 3.07it/s	 time: 0:40:43~0:24:25	 loss: 1.701>1.227	 lr: 7.113e-05 ▼
[7600/12001]	 3.069it/s	 time: 0:41:16~0:23:53	 loss: 1.667>1.227	 lr: 5.888e-05 ▼
[7700/12001]	 3.07it/s	 time: 0:41:48~0:23:20	 loss: 1.674>1.224	 lr: 4.663e-05 ▼
[7800/12001]	 3.071it/s	 time: 0:42:20~0:22:47	 loss: 1.674>1.224	 lr: 3.438e-05 ▼
[7900/12001]	 3.072it/s	 time: 0:42:52~0:22:14	 loss: 1.675>1.185	 lr: 2.213e-05 ▼
[8000/12001]	 3.071it/s	 time: 0:43:25~0:21:42	 loss: 1.631>1.185	 lr: 1.006e-05 ▼
model [cowboy16_iso2_v10_cp8000] saved to _checkpoints...
[8100/12001]	 3.072it/s	 time: 0:43:57~0:21:09	 loss: 1.648>1.185	 lr: 1.619e-05 ▲
[8200/12001]	 3.072it/s	 time: 0:44:29~0:20:36	 loss: 1.616>1.185	 lr: 2.231e-05 ▲
[8300/12001]	 3.072it/s	 time: 0:45:02~0:20:04	 loss: 1.633>1.185	 lr: 2.844e-05 ▲
[8400/12001]	 3.072it/s	 time: 0:45:34~0:19:31	 loss: 1.661>1.185	 lr: 3.456e-05 ▲
[8500/12001]	 3.072it/s	 time: 0:46:07~0:18:59	 loss: 1.621>1.185	 lr: 4.069e-05 ▲
[8600/12001]	 3.071it/s	 time: 0:46:40~0:18:26	 loss: 1.64>1.185	 lr: 4.681e-05 ▲
[8700/12001]	 3.071it/s	 time: 0:47:13~0:17:54	 loss: 1.661>1.177	 lr: 5.294e-05 ▲
[8800/12001]	 3.072it/s	 time: 0:47:45~0:17:21	 loss: 1.658>1.177	 lr: 5.906e-05 ▲
[8900/12001]	 3.072it/s	 time: 0:48:17~0:16:49	 loss: 1.633>1.177	 lr: 6.519e-05 ▲
[9000/12001]	 3.072it/s	 time: 0:48:50~0:16:16	 loss: 1.645>1.177	 lr: 7.131e-05 ▲
model [cowboy16_iso2_v10_cp9000] saved to _checkpoints...
[9100/12001]	 3.072it/s	 time: 0:49:22~0:15:43	 loss: 1.628>1.177	 lr: 7.744e-05 ▲
[9200/12001]	 3.072it/s	 time: 0:49:55~0:15:11	 loss: 1.637>1.177	 lr: 8.356e-05 ▲
[9300/12001]	 3.071it/s	 time: 0:50:28~0:14:39	 loss: 1.626>1.177	 lr: 8.969e-05 ▲
[9400/12001]	 3.072it/s	 time: 0:51:00~0:14:06	 loss: 1.636>1.177	 lr: 9.581e-05 ▲
[9500/12001]	 3.072it/s	 time: 0:51:32~0:13:33	 loss: 1.651>1.177	 lr: 0.00010194 ▲
[9600/12001]	 3.071it/s	 time: 0:52:06~0:13:01	 loss: 1.648>1.177	 lr: 0.00010806 ▲
[9700/12001]	 3.072it/s	 time: 0:52:38~0:12:28	 loss: 1.677>1.177	 lr: 0.00011419 ▲
[9800/12001]	 3.072it/s	 time: 0:53:10~0:11:56	 loss: 1.648>1.177	 lr: 0.00012031 ▲
[9900/12001]	 3.072it/s	 time: 0:53:43~0:11:23	 loss: 1.617>1.176	 lr: 0.00012644 ▲
[10000/12001]	 3.072it/s	 time: 0:54:15~0:10:51	 loss: 1.615>1.176	 lr: 0.00013244 ▲
model [cowboy16_iso2_v10_cp10000] saved to _checkpoints...
[10100/12001]	 3.073it/s	 time: 0:54:47~0:10:18	 loss: 1.633>1.176	 lr: 0.00012631 ▼
[10200/12001]	 3.072it/s	 time: 0:55:20~0:09:45	 loss: 1.596>1.176	 lr: 0.00012019 ▼
[10300/12001]	 3.073it/s	 time: 0:55:52~0:09:13	 loss: 1.589>1.176	 lr: 0.00011406 ▼
[10400/12001]	 3.073it/s	 time: 0:56:24~0:08:40	 loss: 1.635>1.169	 lr: 0.00010794 ▼
[10500/12001]	 3.074it/s	 time: 0:56:56~0:08:08	 loss: 1.605>1.163	 lr: 0.00010181 ▼
[10600/12001]	 3.074it/s	 time: 0:57:28~0:07:35	 loss: 1.562>1.154	 lr: 9.569e-05 ▼
[10700/12001]	 3.073it/s	 time: 0:58:02~0:07:03	 loss: 1.563>1.151	 lr: 8.956e-05 ▼
[10800/12001]	 3.071it/s	 time: 0:58:37~0:06:30	 loss: 1.546>1.13	 lr: 8.344e-05 ▼
[10900/12001]	 3.071it/s	 time: 0:59:09~0:05:58	 loss: 1.536>1.13	 lr: 7.731e-05 ▼
[11000/12001]	 3.072it/s	 time: 0:59:41~0:05:25	 loss: 1.551>1.13	 lr: 7.119e-05 ▼
model [cowboy16_iso2_v10_cp11000] saved to _checkpoints...
[11100/12001]	 3.072it/s	 time: 1:00:13~0:04:52	 loss: 1.497>1.12	 lr: 6.506e-05 ▼
[11200/12001]	 3.072it/s	 time: 1:00:46~0:04:20	 loss: 1.56>1.12	 lr: 5.894e-05 ▼
[11300/12001]	 3.072it/s	 time: 1:01:18~0:03:47	 loss: 1.499>1.086	 lr: 5.281e-05 ▼
[11400/12001]	 3.073it/s	 time: 1:01:50~0:03:15	 loss: 1.507>1.086	 lr: 4.669e-05 ▼
[11500/12001]	 3.073it/s	 time: 1:02:22~0:02:42	 loss: 1.466>1.086	 lr: 4.056e-05 ▼
[11600/12001]	 3.074it/s	 time: 1:02:54~0:02:10	 loss: 1.499>1.086	 lr: 3.444e-05 ▼
[11700/12001]	 3.074it/s	 time: 1:03:26~0:01:37	 loss: 1.463>1.086	 lr: 2.831e-05 ▼
[11800/12001]	 3.075it/s	 time: 1:03:58~0:01:05	 loss: 1.453>1.073	 lr: 2.219e-05 ▼
[11900/12001]	 3.075it/s	 time: 1:04:30~0:00:32	 loss: 1.467>1.073	 lr: 1.606e-05 ▼
[12000/12001]	 3.074it/s	 time: 1:05:04~0:00:00	 loss: 1.474>1.073	 lr: 1.003e-05 ▼
model [cowboy16_iso2_v10_cp12000] saved to _checkpoints...
train time: 1:05:04
model [cowboy16_iso2_v10] saved to _models...
elapsed time: 1:05:30
****************
