****************
timestamp: 2024-02-12 16:12:12.039839
initializing training...
device: cuda
forcing cuDNN initialization...
nca perception channels: 75
nca parameter count: 11776
nca isotropic type: 1
training new model from scratch...
model: rubiks_iso2_v0
type: 5
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 25, 25, 25]
target.shape: [4, 4, 25, 25, 25]
starting training w/ 10001 epochs...
[100/10001]	 2.632it/s	 time: 0:00:38~1:02:41	 loss: 2754.158>18.797	 lr: 3.474e-05 ▲
[3100/10001]	 2.808it/s	 time: 0:18:24~0:40:57	 loss: 6.037>5.341	 lr: 0.00023026 ▼
[3200/10001]	 2.809it/s	 time: 0:18:59~0:40:20	 loss: 5.843>5.234	 lr: 0.00020575 ▼
[3300/10001]	 2.811it/s	 time: 0:19:34~0:39:43	 loss: 5.637>4.961	 lr: 0.00018125 ▼
[3400/10001]	 2.81it/s	 time: 0:20:10~0:39:08	 loss: 5.58>4.61	 lr: 0.00015676 ▼
[3500/10001]	 2.809it/s	 time: 0:20:46~0:38:34	 loss: 5.154>4.127	 lr: 0.00013226 ▼
[3600/10001]	 2.806it/s	 time: 0:21:23~0:38:00	 loss: 4.812>3.939	 lr: 0.00010776 ▼
[3700/10001]	 2.803it/s	 time: 0:22:00~0:37:27	 loss: 4.671>3.604	 lr: 8.325e-05 ▼
[3800/10001]	 2.8it/s	 time: 0:22:37~0:36:54	 loss: 4.527>3.431	 lr: 5.875e-05 ▼
[3900/10001]	 2.798it/s	 time: 0:23:14~0:36:20	 loss: 4.153>3.051	 lr: 3.426e-05 ▼
[4000/10001]	 2.797it/s	 time: 0:23:50~0:35:45	 loss: 4.094>3.006	 lr: 1.012e-05 ▼
model [rubiks_iso2_v0_cp4000] saved to _checkpoints...
[4100/10001]	 2.799it/s	 time: 0:24:25~0:35:08	 loss: 4.052>3.006	 lr: 2.237e-05 ▲
[4200/10001]	 2.8it/s	 time: 0:25:00~0:34:31	 loss: 3.949>2.922	 lr: 3.462e-05 ▲
[4300/10001]	 2.799it/s	 time: 0:25:36~0:33:56	 loss: 3.931>2.922	 lr: 4.687e-05 ▲
[4400/10001]	 2.799it/s	 time: 0:26:12~0:33:20	 loss: 3.986>2.904	 lr: 5.912e-05 ▲
[4500/10001]	 2.8it/s	 time: 0:26:47~0:32:44	 loss: 3.829>2.823	 lr: 7.137e-05 ▲
[4600/10001]	 2.8it/s	 time: 0:27:23~0:32:08	 loss: 3.701>2.689	 lr: 8.362e-05 ▲
[4700/10001]	 2.801it/s	 time: 0:27:58~0:31:32	 loss: 3.745>2.643	 lr: 9.587e-05 ▲
[4800/10001]	 2.802it/s	 time: 0:28:33~0:30:55	 loss: 3.601>2.585	 lr: 0.00010812 ▲
[4900/10001]	 2.802it/s	 time: 0:29:09~0:30:20	 loss: 3.408>2.461	 lr: 0.00012037 ▲
[5000/10001]	 2.801it/s	 time: 0:29:45~0:29:45	 loss: 3.465>2.461	 lr: 0.00013262 ▲
[5100/10001]	 2.801it/s	 time: 0:30:21~0:29:09	 loss: 3.367>2.38	 lr: 0.00014487 ▲
[5200/10001]	 2.802it/s	 time: 0:30:56~0:28:33	 loss: 3.188>2.291	 lr: 0.00015712 ▲
[5300/10001]	 2.803it/s	 time: 0:31:31~0:27:56	 loss: 3.114>2.291	 lr: 0.00016937 ▲
[5400/10001]	 2.802it/s	 time: 0:32:07~0:27:21	 loss: 3.022>2.13	 lr: 0.00018162 ▲
[5500/10001]	 2.803it/s	 time: 0:32:42~0:26:45	 loss: 2.999>2.13	 lr: 0.00019387 ▲
[5600/10001]	 2.803it/s	 time: 0:33:18~0:26:09	 loss: 2.838>2.051	 lr: 0.00020612 ▲
[5700/10001]	 2.802it/s	 time: 0:33:54~0:25:34	 loss: 2.776>2.0	 lr: 0.00021837 ▲
[5800/10001]	 2.805it/s	 time: 0:34:28~0:24:57	 loss: 2.66>1.973	 lr: 0.00023062 ▲
[5900/10001]	 2.803it/s	 time: 0:35:05~0:24:22	 loss: 2.649>1.897	 lr: 0.00024287 ▲
[6000/10001]	 2.802it/s	 time: 0:35:41~0:23:47	 loss: 2.441>1.826	 lr: 0.00025488 ▲
model [rubiks_iso2_v0_cp6000] saved to _checkpoints...
[6100/10001]	 2.802it/s	 time: 0:36:17~0:23:11	 loss: 2.43>1.79	 lr: 0.00024263 ▼
[6200/10001]	 2.802it/s	 time: 0:36:53~0:22:36	 loss: 2.294>1.784	 lr: 0.00023038 ▼
[6300/10001]	 2.802it/s	 time: 0:37:28~0:22:00	 loss: 2.304>1.728	 lr: 0.00021813 ▼
[6400/10001]	 2.803it/s	 time: 0:38:03~0:21:24	 loss: 2.244>1.681	 lr: 0.00020588 ▼
[6500/10001]	 2.803it/s	 time: 0:38:39~0:20:48	 loss: 2.134>1.65	 lr: 0.00019363 ▼
[6600/10001]	 2.804it/s	 time: 0:39:14~0:20:12	 loss: 2.083>1.602	 lr: 0.00018138 ▼
[6700/10001]	 2.803it/s	 time: 0:39:50~0:19:37	 loss: 1.988>1.599	 lr: 0.00016913 ▼
[6800/10001]	 2.804it/s	 time: 0:40:25~0:19:01	 loss: 1.931>1.579	 lr: 0.00015688 ▼
[6900/10001]	 2.804it/s	 time: 0:41:01~0:18:25	 loss: 1.884>1.543	 lr: 0.00014463 ▼
[7000/10001]	 2.803it/s	 time: 0:41:37~0:17:50	 loss: 1.864>1.543	 lr: 0.00013238 ▼
[7100/10001]	 2.804it/s	 time: 0:42:12~0:17:14	 loss: 1.852>1.525	 lr: 0.00012013 ▼
[7200/10001]	 2.804it/s	 time: 0:42:48~0:16:38	 loss: 1.807>1.51	 lr: 0.00010788 ▼
[7300/10001]	 2.803it/s	 time: 0:43:24~0:16:03	 loss: 1.734>1.489	 lr: 9.563e-05 ▼
[7400/10001]	 2.803it/s	 time: 0:44:00~0:15:27	 loss: 1.754>1.489	 lr: 8.338e-05 ▼
[7500/10001]	 2.803it/s	 time: 0:44:36~0:14:52	 loss: 1.717>1.485	 lr: 7.113e-05 ▼
[7600/10001]	 2.803it/s	 time: 0:45:11~0:14:16	 loss: 1.739>1.471	 lr: 5.888e-05 ▼
[7700/10001]	 2.803it/s	 time: 0:45:47~0:13:40	 loss: 1.707>1.456	 lr: 4.663e-05 ▼
[7800/10001]	 2.803it/s	 time: 0:46:23~0:13:04	 loss: 1.696>1.456	 lr: 3.438e-05 ▼
[7900/10001]	 2.803it/s	 time: 0:46:58~0:12:29	 loss: 1.699>1.441	 lr: 2.213e-05 ▼
[8000/10001]	 2.802it/s	 time: 0:47:35~0:11:53	 loss: 1.693>1.441	 lr: 1.006e-05 ▼
model [rubiks_iso2_v0_cp8000] saved to _checkpoints...
[8100/10001]	 2.802it/s	 time: 0:48:11~0:11:18	 loss: 1.674>1.441	 lr: 1.619e-05 ▲
[8200/10001]	 2.802it/s	 time: 0:48:47~0:10:42	 loss: 1.682>1.441	 lr: 2.231e-05 ▲
[8300/10001]	 2.801it/s	 time: 0:49:23~0:10:06	 loss: 1.669>1.441	 lr: 2.844e-05 ▲
[8400/10001]	 2.801it/s	 time: 0:49:59~0:09:31	 loss: 1.679>1.441	 lr: 3.456e-05 ▲
[8500/10001]	 2.801it/s	 time: 0:50:35~0:08:55	 loss: 1.665>1.44	 lr: 4.069e-05 ▲
[8600/10001]	 2.801it/s	 time: 0:51:10~0:08:19	 loss: 1.692>1.438	 lr: 4.681e-05 ▲
[8700/10001]	 2.801it/s	 time: 0:51:46~0:07:44	 loss: 1.665>1.438	 lr: 5.294e-05 ▲
[8800/10001]	 2.803it/s	 time: 0:52:20~0:07:08	 loss: 1.68>1.438	 lr: 5.906e-05 ▲
[8900/10001]	 2.802it/s	 time: 0:52:56~0:06:32	 loss: 1.681>1.438	 lr: 6.519e-05 ▲
[9000/10001]	 2.803it/s	 time: 0:53:31~0:05:56	 loss: 1.663>1.438	 lr: 7.131e-05 ▲
[9100/10001]	 2.803it/s	 time: 0:54:06~0:05:21	 loss: 1.663>1.438	 lr: 7.744e-05 ▲
[9200/10001]	 2.805it/s	 time: 0:54:40~0:04:45	 loss: 1.668>1.438	 lr: 8.356e-05 ▲
[9300/10001]	 2.805it/s	 time: 0:55:16~0:04:09	 loss: 1.646>1.438	 lr: 8.969e-05 ▲
[9400/10001]	 2.804it/s	 time: 0:55:52~0:03:33	 loss: 1.642>1.438	 lr: 9.581e-05 ▲
[9500/10001]	 2.805it/s	 time: 0:56:27~0:02:58	 loss: 1.638>1.438	 lr: 0.00010194 ▲
[9600/10001]	 2.805it/s	 time: 0:57:03~0:02:22	 loss: 1.636>1.428	 lr: 0.00010806 ▲
[9700/10001]	 2.804it/s	 time: 0:57:39~0:01:46	 loss: 1.617>1.428	 lr: 0.00011419 ▲
[9800/10001]	 2.805it/s	 time: 0:58:14~0:01:11	 loss: 1.65>1.428	 lr: 0.00012031 ▲
[9900/10001]	 2.805it/s	 time: 0:58:50~0:00:35	 loss: 1.64>1.428	 lr: 0.00012644 ▲
[10000/10001]	 2.804it/s	 time: 0:59:26~0:00:00	 loss: 1.659>1.419	 lr: 0.00013244 ▲
model [rubiks_iso2_v0_cp10000] saved to _checkpoints...
train time: 0:59:26
model [rubiks_iso2_v0] saved to _models...
elapsed time: 0:59:51
****************
