****************
timestamp: 2023-12-11 23:35:07.824026
initializing training...
device: cuda
nca perception channels: 75
nca parameter count: 11776
nca isotropic type: 1
training new model from scratch...
model: cowboy16_iso2_v5
type: 5
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 24, 24, 24]
target.shape: [4, 4, 24, 24, 24]
starting training w/ 12001 epochs...
[100/12001]	 3.125it/s	 time: 0:00:32~1:03:28	 loss: 867.924>21.085	 lr: 3.474e-05 ▲
[9000/12001]	 3.12it/s	 time: 0:48:05~0:16:01	 loss: 1.73>1.192	 lr: 7.131e-05 ▲
model [cowboy16_iso2_v5_cp9000] saved to _checkpoints...
[9100/12001]	 3.12it/s	 time: 0:48:37~0:15:29	 loss: 1.676>1.192	 lr: 7.744e-05 ▲
[9200/12001]	 3.121it/s	 time: 0:49:08~0:14:57	 loss: 1.718>1.192	 lr: 8.356e-05 ▲
[9300/12001]	 3.121it/s	 time: 0:49:40~0:14:25	 loss: 1.767>1.192	 lr: 8.969e-05 ▲
[9400/12001]	 3.121it/s	 time: 0:50:12~0:13:53	 loss: 1.783>1.192	 lr: 9.581e-05 ▲
[9500/12001]	 3.12it/s	 time: 0:50:45~0:13:21	 loss: 1.73>1.176	 lr: 0.00010194 ▲
[9600/12001]	 3.121it/s	 time: 0:51:16~0:12:49	 loss: 1.681>1.176	 lr: 0.00010806 ▲
[9700/12001]	 3.121it/s	 time: 0:51:48~0:12:16	 loss: 1.706>1.176	 lr: 0.00011419 ▲
[9800/12001]	 3.122it/s	 time: 0:52:19~0:11:44	 loss: 1.742>1.176	 lr: 0.00012031 ▲
[9900/12001]	 3.123it/s	 time: 0:52:50~0:11:12	 loss: 1.704>1.176	 lr: 0.00012644 ▲
[10000/12001]	 3.123it/s	 time: 0:53:22~0:10:40	 loss: 1.727>1.176	 lr: 0.00013244 ▲
model [cowboy16_iso2_v5_cp10000] saved to _checkpoints...
[10100/12001]	 3.122it/s	 time: 0:53:55~0:10:08	 loss: 1.694>1.165	 lr: 0.00012631 ▼
[10200/12001]	 3.119it/s	 time: 0:54:30~0:09:37	 loss: 1.684>1.165	 lr: 0.00012019 ▼
[10300/12001]	 3.118it/s	 time: 0:55:03~0:09:05	 loss: 1.69>1.165	 lr: 0.00011406 ▼
[10400/12001]	 3.119it/s	 time: 0:55:34~0:08:32	 loss: 1.694>1.165	 lr: 0.00010794 ▼
[10500/12001]	 3.12it/s	 time: 0:56:05~0:08:00	 loss: 1.732>1.165	 lr: 0.00010181 ▼
[10600/12001]	 3.121it/s	 time: 0:56:36~0:07:28	 loss: 1.654>1.144	 lr: 9.569e-05 ▼
[10700/12001]	 3.121it/s	 time: 0:57:08~0:06:56	 loss: 1.621>1.129	 lr: 8.956e-05 ▼
[10800/12001]	 3.121it/s	 time: 0:57:40~0:06:24	 loss: 1.596>1.129	 lr: 8.344e-05 ▼
[10900/12001]	 3.122it/s	 time: 0:58:11~0:05:52	 loss: 1.633>1.129	 lr: 7.731e-05 ▼
[11000/12001]	 3.122it/s	 time: 0:58:43~0:05:20	 loss: 1.584>1.129	 lr: 7.119e-05 ▼
model [cowboy16_iso2_v5_cp11000] saved to _checkpoints...
[11100/12001]	 3.123it/s	 time: 0:59:14~0:04:48	 loss: 1.564>1.129	 lr: 6.506e-05 ▼
[11200/12001]	 3.124it/s	 time: 0:59:45~0:04:16	 loss: 1.541>1.109	 lr: 5.894e-05 ▼
[11300/12001]	 3.124it/s	 time: 1:00:17~0:03:44	 loss: 1.623>1.109	 lr: 5.281e-05 ▼
[11400/12001]	 3.124it/s	 time: 1:00:49~0:03:12	 loss: 1.552>1.091	 lr: 4.669e-05 ▼
[11500/12001]	 3.124it/s	 time: 1:01:21~0:02:40	 loss: 1.6>1.091	 lr: 4.056e-05 ▼
[11600/12001]	 3.125it/s	 time: 1:01:52~0:02:08	 loss: 1.545>1.078	 lr: 3.444e-05 ▼
[11700/12001]	 3.125it/s	 time: 1:02:24~0:01:36	 loss: 1.509>1.078	 lr: 2.831e-05 ▼
[11800/12001]	 3.125it/s	 time: 1:02:56~0:01:04	 loss: 1.528>1.078	 lr: 2.219e-05 ▼
[11900/12001]	 3.125it/s	 time: 1:03:28~0:00:32	 loss: 1.509>1.078	 lr: 1.606e-05 ▼
[12000/12001]	 3.124it/s	 time: 1:04:01~0:00:00	 loss: 1.509>1.074	 lr: 1.003e-05 ▼
model [cowboy16_iso2_v5_cp12000] saved to _checkpoints...
train time: 1:04:01
model [cowboy16_iso2_v5] saved to _models...
elapsed time: 1:04:26
****************
