****************
timestamp: 2024-02-26 13:24:58.116706
initializing training...
device: cuda
forcing cuDNN initialization...
nca perception channels: 75
nca parameter count: 11776
nca isotropic type: 1
training new model from scratch...
model: rubiks_iso3_v6
type: YAW_ISO_V3
hidden-seed-info: False
batch-size: 4
pool-size: 32
lr: 0.0005>1e-05 w/ 2000 step
seed.shape: [1, 16, 25, 25, 25]
target.shape: [4, 4, 25, 25, 25]
starting training w/ 10001 epochs...
[100/10001]	 2.703it/s	 time: 0:00:37~1:01:03	 loss: 14318.746>16.086	 lr: 3.474e-05 ▲
[2600/10001]	 2.772it/s	 time: 0:15:38~0:44:29	 loss: 7.006>5.844	 lr: 0.00035276 ▼
[2700/10001]	 2.772it/s	 time: 0:16:14~0:43:53	 loss: 6.571>5.301	 lr: 0.00032825 ▼
[2800/10001]	 2.772it/s	 time: 0:16:50~0:43:17	 loss: 5.877>5.132	 lr: 0.00030375 ▼
[2900/10001]	 2.775it/s	 time: 0:17:25~0:42:38	 loss: 5.635>4.788	 lr: 0.00027926 ▼
[3000/10001]	 2.775it/s	 time: 0:18:01~0:42:02	 loss: 5.292>4.603	 lr: 0.00025476 ▼
[3100/10001]	 2.775it/s	 time: 0:18:37~0:41:26	 loss: 4.916>4.269	 lr: 0.00023026 ▼
[3200/10001]	 2.778it/s	 time: 0:19:12~0:40:48	 loss: 4.626>3.878	 lr: 0.00020575 ▼
[3300/10001]	 2.778it/s	 time: 0:19:48~0:40:12	 loss: 4.379>3.67	 lr: 0.00018125 ▼
[3400/10001]	 2.78it/s	 time: 0:20:23~0:39:34	 loss: 4.09>3.454	 lr: 0.00015676 ▼
[3500/10001]	 2.78it/s	 time: 0:20:59~0:38:58	 loss: 3.883>3.248	 lr: 0.00013226 ▼
[3600/10001]	 2.78it/s	 time: 0:21:35~0:38:22	 loss: 3.692>3.093	 lr: 0.00010776 ▼
[3700/10001]	 2.782it/s	 time: 0:22:10~0:37:44	 loss: 3.626>2.972	 lr: 8.325e-05 ▼
[3800/10001]	 2.782it/s	 time: 0:22:46~0:37:08	 loss: 3.512>2.958	 lr: 5.875e-05 ▼
[3900/10001]	 2.782it/s	 time: 0:23:22~0:36:32	 loss: 3.424>2.874	 lr: 3.426e-05 ▼
[4000/10001]	 2.784it/s	 time: 0:23:57~0:35:55	 loss: 3.367>2.848	 lr: 1.012e-05 ▼
[4100/10001]	 2.783it/s	 time: 0:24:33~0:35:19	 loss: 3.357>2.831	 lr: 2.237e-05 ▲
[4200/10001]	 2.785it/s	 time: 0:25:08~0:34:42	 loss: 3.349>2.831	 lr: 3.462e-05 ▲
[4300/10001]	 2.785it/s	 time: 0:25:44~0:34:06	 loss: 3.305>2.818	 lr: 4.687e-05 ▲
[4400/10001]	 2.787it/s	 time: 0:26:19~0:33:29	 loss: 3.282>2.752	 lr: 5.912e-05 ▲
[4500/10001]	 2.785it/s	 time: 0:26:56~0:32:55	 loss: 3.23>2.751	 lr: 7.137e-05 ▲
[4600/10001]	 2.785it/s	 time: 0:27:32~0:32:19	 loss: 3.25>2.664	 lr: 8.362e-05 ▲
[4700/10001]	 2.786it/s	 time: 0:28:07~0:31:42	 loss: 3.25>2.661	 lr: 9.587e-05 ▲
[4800/10001]	 2.787it/s	 time: 0:28:42~0:31:05	 loss: 3.231>2.61	 lr: 0.00010812 ▲
[4900/10001]	 2.789it/s	 time: 0:29:17~0:30:28	 loss: 3.18>2.572	 lr: 0.00012037 ▲
[5000/10001]	 2.789it/s	 time: 0:29:53~0:29:53	 loss: 2.965>2.446	 lr: 0.00013262 ▲
model [rubiks_iso3_v6_cp5000] saved to _checkpoints...
[5100/10001]	 2.788it/s	 time: 0:30:29~0:29:17	 loss: 2.969>2.394	 lr: 0.00014487 ▲
[5200/10001]	 2.79it/s	 time: 0:31:04~0:28:40	 loss: 3.013>2.37	 lr: 0.00015712 ▲
[5300/10001]	 2.789it/s	 time: 0:31:40~0:28:04	 loss: 2.894>2.318	 lr: 0.00016937 ▲
[5400/10001]	 2.788it/s	 time: 0:32:17~0:27:30	 loss: 2.904>2.265	 lr: 0.00018162 ▲
[5500/10001]	 2.788it/s	 time: 0:32:53~0:26:54	 loss: 2.938>2.241	 lr: 0.00019387 ▲
[5600/10001]	 2.787it/s	 time: 0:33:29~0:26:18	 loss: 2.748>2.176	 lr: 0.00020612 ▲
[5700/10001]	 2.786it/s	 time: 0:34:06~0:25:43	 loss: 2.712>2.176	 lr: 0.00021837 ▲
[5800/10001]	 2.787it/s	 time: 0:34:41~0:25:06	 loss: 2.616>2.056	 lr: 0.00023062 ▲
[5900/10001]	 2.786it/s	 time: 0:35:18~0:24:31	 loss: 2.629>2.053	 lr: 0.00024287 ▲
[6000/10001]	 2.786it/s	 time: 0:35:54~0:23:56	 loss: 2.636>1.986	 lr: 0.00025488 ▲
[6100/10001]	 2.787it/s	 time: 0:36:29~0:23:19	 loss: 2.652>1.986	 lr: 0.00024263 ▼
[6200/10001]	 2.787it/s	 time: 0:37:05~0:22:43	 loss: 2.571>1.948	 lr: 0.00023038 ▼
[6300/10001]	 2.788it/s	 time: 0:37:40~0:22:07	 loss: 2.517>1.948	 lr: 0.00021813 ▼
[6400/10001]	 2.787it/s	 time: 0:38:16~0:21:31	 loss: 2.308>1.822	 lr: 0.00020588 ▼
[6500/10001]	 2.787it/s	 time: 0:38:52~0:20:55	 loss: 2.273>1.814	 lr: 0.00019363 ▼
[6600/10001]	 2.788it/s	 time: 0:39:27~0:20:19	 loss: 2.204>1.759	 lr: 0.00018138 ▼
[6700/10001]	 2.789it/s	 time: 0:40:02~0:19:43	 loss: 2.123>1.756	 lr: 0.00016913 ▼
[6800/10001]	 2.789it/s	 time: 0:40:38~0:19:07	 loss: 2.16>1.716	 lr: 0.00015688 ▼
[6900/10001]	 2.789it/s	 time: 0:41:14~0:18:31	 loss: 2.071>1.669	 lr: 0.00014463 ▼
[7000/10001]	 2.789it/s	 time: 0:41:50~0:17:55	 loss: 2.048>1.669	 lr: 0.00013238 ▼
[7100/10001]	 2.789it/s	 time: 0:42:26~0:17:19	 loss: 1.987>1.663	 lr: 0.00012013 ▼
[7200/10001]	 2.79it/s	 time: 0:43:01~0:16:43	 loss: 1.928>1.641	 lr: 0.00010788 ▼
[7300/10001]	 2.789it/s	 time: 0:43:37~0:16:07	 loss: 1.95>1.598	 lr: 9.563e-05 ▼
[7400/10001]	 2.789it/s	 time: 0:44:13~0:15:32	 loss: 1.891>1.598	 lr: 8.338e-05 ▼
[7500/10001]	 2.788it/s	 time: 0:44:50~0:14:56	 loss: 1.885>1.597	 lr: 7.113e-05 ▼
[7600/10001]	 2.789it/s	 time: 0:45:25~0:14:20	 loss: 1.86>1.579	 lr: 5.888e-05 ▼
[7700/10001]	 2.789it/s	 time: 0:46:01~0:13:44	 loss: 1.831>1.57	 lr: 4.663e-05 ▼
[7800/10001]	 2.789it/s	 time: 0:46:37~0:13:08	 loss: 1.81>1.559	 lr: 3.438e-05 ▼
[7900/10001]	 2.788it/s	 time: 0:47:14~0:12:33	 loss: 1.805>1.543	 lr: 2.213e-05 ▼
[8000/10001]	 2.788it/s	 time: 0:47:49~0:11:57	 loss: 1.768>1.543	 lr: 1.006e-05 ▼
[8100/10001]	 2.788it/s	 time: 0:48:25~0:11:21	 loss: 1.769>1.539	 lr: 1.619e-05 ▲
[8200/10001]	 2.788it/s	 time: 0:49:01~0:10:45	 loss: 1.765>1.533	 lr: 2.231e-05 ▲
[8300/10001]	 2.788it/s	 time: 0:49:37~0:10:09	 loss: 1.785>1.533	 lr: 2.844e-05 ▲
[8400/10001]	 2.789it/s	 time: 0:50:12~0:09:33	 loss: 1.8>1.533	 lr: 3.456e-05 ▲
[8500/10001]	 2.789it/s	 time: 0:50:48~0:08:57	 loss: 1.793>1.528	 lr: 4.069e-05 ▲
[8600/10001]	 2.789it/s	 time: 0:51:24~0:08:22	 loss: 1.79>1.528	 lr: 4.681e-05 ▲
[8700/10001]	 2.789it/s	 time: 0:51:59~0:07:46	 loss: 1.824>1.528	 lr: 5.294e-05 ▲
[8800/10001]	 2.789it/s	 time: 0:52:35~0:07:10	 loss: 1.778>1.528	 lr: 5.906e-05 ▲
[8900/10001]	 2.789it/s	 time: 0:53:11~0:06:34	 loss: 1.808>1.528	 lr: 6.519e-05 ▲
[9000/10001]	 2.79it/s	 time: 0:53:46~0:05:58	 loss: 1.773>1.528	 lr: 7.131e-05 ▲
[9100/10001]	 2.791it/s	 time: 0:54:21~0:05:22	 loss: 1.81>1.528	 lr: 7.744e-05 ▲
[9200/10001]	 2.791it/s	 time: 0:54:56~0:04:46	 loss: 1.802>1.528	 lr: 8.356e-05 ▲
[9300/10001]	 2.791it/s	 time: 0:55:32~0:04:10	 loss: 1.833>1.528	 lr: 8.969e-05 ▲
[9400/10001]	 2.791it/s	 time: 0:56:08~0:03:34	 loss: 1.793>1.528	 lr: 9.581e-05 ▲
[9500/10001]	 2.791it/s	 time: 0:56:44~0:02:59	 loss: 1.809>1.52	 lr: 0.00010194 ▲
[9600/10001]	 2.79it/s	 time: 0:57:21~0:02:23	 loss: 1.774>1.52	 lr: 0.00010806 ▲
[9700/10001]	 2.791it/s	 time: 0:57:56~0:01:47	 loss: 1.802>1.52	 lr: 0.00011419 ▲
[9800/10001]	 2.79it/s	 time: 0:58:32~0:01:11	 loss: 1.881>1.52	 lr: 0.00012031 ▲
[9900/10001]	 2.79it/s	 time: 0:59:08~0:00:35	 loss: 1.827>1.52	 lr: 0.00012644 ▲
[10000/10001]	 2.79it/s	 time: 0:59:44~0:00:00	 loss: 1.832>1.52	 lr: 0.00013244 ▲
model [rubiks_iso3_v6_cp10000] saved to _checkpoints...
train time: 0:59:44
model [rubiks_iso3_v6] saved to _models...
elapsed time: 0:59:51
****************
